"","beta","gamma","N","muw","state"
"6626",0.74,0.8,100,0.55,FALSE
"6627",0.74,0.8,100,0.56,FALSE
"6628",0.74,0.8,100,0.57,FALSE
"6629",0.74,0.8,100,0.58,FALSE
"6630",0.74,0.8,100,0.59,FALSE
"6631",0.74,0.8,100,0.6,FALSE
"6632",0.74,0.8,100,0.61,FALSE
"6633",0.74,0.8,100,0.62,FALSE
"6634",0.74,0.8,100,0.63,FALSE
"6635",0.74,0.8,100,0.64,FALSE
"6636",0.74,0.8,100,0.65,FALSE
"6637",0.74,0.8,100,0.66,FALSE
"6638",0.74,0.8,100,0.67,FALSE
"6639",0.74,0.8,100,0.68,FALSE
"6640",0.74,0.8,100,0.69,FALSE
"6641",0.74,0.8,100,0.7,FALSE
"6642",0.74,0.8,100,0.71,FALSE
"6643",0.74,0.8,100,0.72,FALSE
"6644",0.74,0.8,100,0.73,FALSE
"6645",0.74,0.8,100,0.74,FALSE
"6646",0.74,0.8,100,0.75,FALSE
"6647",0.74,0.8,100,0.76,FALSE
"6648",0.74,0.8,100,0.77,FALSE
"6649",0.74,0.8,100,0.78,FALSE
"6650",0.74,0.8,100,0.79,FALSE
"6651",0.74,0.8,100,0.8,FALSE
"6652",0.74,0.8,100,0.81,FALSE
"6653",0.74,0.8,100,0.82,FALSE
"6654",0.74,0.8,100,0.83,FALSE
"6655",0.74,0.8,100,0.84,FALSE
"6656",0.74,0.8,100,0.85,FALSE
"6657",0.74,0.8,100,0.86,FALSE
"6658",0.74,0.8,100,0.87,FALSE
"6659",0.74,0.8,100,0.88,FALSE
"6660",0.74,0.8,100,0.89,FALSE
"6661",0.74,0.8,100,0.9,FALSE
"6662",0.75,0.8,100,0.01,FALSE
"6663",0.75,0.8,100,0.02,FALSE
"6664",0.75,0.8,100,0.03,FALSE
"6665",0.75,0.8,100,0.04,FALSE
"6666",0.75,0.8,100,0.05,FALSE
"6667",0.75,0.8,100,0.06,FALSE
"6668",0.75,0.8,100,0.07,FALSE
"6669",0.75,0.8,100,0.08,FALSE
"6670",0.75,0.8,100,0.09,FALSE
"6671",0.75,0.8,100,0.1,FALSE
"6672",0.75,0.8,100,0.11,FALSE
"6673",0.75,0.8,100,0.12,FALSE
"6674",0.75,0.8,100,0.13,FALSE
"6675",0.75,0.8,100,0.14,FALSE
"6676",0.75,0.8,100,0.15,FALSE
"6677",0.75,0.8,100,0.16,FALSE
"6678",0.75,0.8,100,0.17,FALSE
"6679",0.75,0.8,100,0.18,FALSE
"6680",0.75,0.8,100,0.19,FALSE
"6681",0.75,0.8,100,0.2,FALSE
"6682",0.75,0.8,100,0.21,FALSE
"6683",0.75,0.8,100,0.22,FALSE
"6684",0.75,0.8,100,0.23,FALSE
"6685",0.75,0.8,100,0.24,FALSE
"6686",0.75,0.8,100,0.25,FALSE
"6687",0.75,0.8,100,0.26,FALSE
"6688",0.75,0.8,100,0.27,FALSE
"6689",0.75,0.8,100,0.28,FALSE
"6690",0.75,0.8,100,0.29,FALSE
"6691",0.75,0.8,100,0.3,FALSE
"6692",0.75,0.8,100,0.31,FALSE
"6693",0.75,0.8,100,0.32,FALSE
"6694",0.75,0.8,100,0.33,FALSE
"6695",0.75,0.8,100,0.34,FALSE
"6696",0.75,0.8,100,0.35,FALSE
"6697",0.75,0.8,100,0.36,FALSE
"6698",0.75,0.8,100,0.37,FALSE
"6699",0.75,0.8,100,0.38,FALSE
"6700",0.75,0.8,100,0.39,FALSE
"6701",0.75,0.8,100,0.4,FALSE
"6702",0.75,0.8,100,0.41,FALSE
"6703",0.75,0.8,100,0.42,FALSE
"6704",0.75,0.8,100,0.43,FALSE
"6705",0.75,0.8,100,0.44,FALSE
"6706",0.75,0.8,100,0.45,FALSE
"6707",0.75,0.8,100,0.46,FALSE
"6708",0.75,0.8,100,0.47,FALSE
"6709",0.75,0.8,100,0.48,FALSE
"6710",0.75,0.8,100,0.49,FALSE
"6711",0.75,0.8,100,0.5,FALSE
"6712",0.75,0.8,100,0.51,FALSE
"6713",0.75,0.8,100,0.52,FALSE
"6714",0.75,0.8,100,0.53,FALSE
"6715",0.75,0.8,100,0.54,FALSE
"6716",0.75,0.8,100,0.55,FALSE
"6717",0.75,0.8,100,0.56,FALSE
"6718",0.75,0.8,100,0.57,FALSE
"6719",0.75,0.8,100,0.58,FALSE
"6720",0.75,0.8,100,0.59,FALSE
"6721",0.75,0.8,100,0.6,FALSE
"6722",0.75,0.8,100,0.61,FALSE
"6723",0.75,0.8,100,0.62,FALSE
"6724",0.75,0.8,100,0.63,FALSE
"6725",0.75,0.8,100,0.64,FALSE
"6726",0.75,0.8,100,0.65,FALSE
"6727",0.75,0.8,100,0.66,FALSE
"6728",0.75,0.8,100,0.67,FALSE
"6729",0.75,0.8,100,0.68,FALSE
"6730",0.75,0.8,100,0.69,FALSE
"6731",0.75,0.8,100,0.7,FALSE
"6732",0.75,0.8,100,0.71,FALSE
"6733",0.75,0.8,100,0.72,FALSE
"6734",0.75,0.8,100,0.73,FALSE
"6735",0.75,0.8,100,0.74,FALSE
"6736",0.75,0.8,100,0.75,FALSE
"6737",0.75,0.8,100,0.76,FALSE
"6738",0.75,0.8,100,0.77,FALSE
"6739",0.75,0.8,100,0.78,FALSE
"6740",0.75,0.8,100,0.79,FALSE
"6741",0.75,0.8,100,0.8,FALSE
"6742",0.75,0.8,100,0.81,FALSE
"6743",0.75,0.8,100,0.82,FALSE
"6744",0.75,0.8,100,0.83,FALSE
"6745",0.75,0.8,100,0.84,FALSE
"6746",0.75,0.8,100,0.85,FALSE
"6747",0.75,0.8,100,0.86,FALSE
"6748",0.75,0.8,100,0.87,FALSE
"6749",0.75,0.8,100,0.88,FALSE
"6750",0.75,0.8,100,0.89,FALSE
"6751",0.75,0.8,100,0.9,FALSE
"6752",0.76,0.8,100,0.01,FALSE
"6753",0.76,0.8,100,0.02,FALSE
"6754",0.76,0.8,100,0.03,FALSE
"6755",0.76,0.8,100,0.04,FALSE
"6756",0.76,0.8,100,0.05,FALSE
"6757",0.76,0.8,100,0.06,FALSE
"6758",0.76,0.8,100,0.07,FALSE
"6759",0.76,0.8,100,0.08,FALSE
"6760",0.76,0.8,100,0.09,FALSE
"6761",0.76,0.8,100,0.1,FALSE
"6762",0.76,0.8,100,0.11,FALSE
"6763",0.76,0.8,100,0.12,FALSE
"6764",0.76,0.8,100,0.13,FALSE
"6765",0.76,0.8,100,0.14,FALSE
"6766",0.76,0.8,100,0.15,FALSE
"6767",0.76,0.8,100,0.16,FALSE
"6768",0.76,0.8,100,0.17,FALSE
"6769",0.76,0.8,100,0.18,FALSE
"6770",0.76,0.8,100,0.19,FALSE
"6771",0.76,0.8,100,0.2,FALSE
"6772",0.76,0.8,100,0.21,FALSE
"6773",0.76,0.8,100,0.22,FALSE
"6774",0.76,0.8,100,0.23,FALSE
"6775",0.76,0.8,100,0.24,FALSE
"6776",0.76,0.8,100,0.25,FALSE
"6777",0.76,0.8,100,0.26,FALSE
"6778",0.76,0.8,100,0.27,FALSE
"6779",0.76,0.8,100,0.28,FALSE
"6780",0.76,0.8,100,0.29,FALSE
"6781",0.76,0.8,100,0.3,FALSE
"6782",0.76,0.8,100,0.31,FALSE
"6783",0.76,0.8,100,0.32,FALSE
"6784",0.76,0.8,100,0.33,FALSE
"6785",0.76,0.8,100,0.34,FALSE
"6786",0.76,0.8,100,0.35,FALSE
"6787",0.76,0.8,100,0.36,FALSE
"6788",0.76,0.8,100,0.37,FALSE
"6789",0.76,0.8,100,0.38,FALSE
"6790",0.76,0.8,100,0.39,FALSE
"6791",0.76,0.8,100,0.4,FALSE
"6792",0.76,0.8,100,0.41,FALSE
"6793",0.76,0.8,100,0.42,FALSE
"6794",0.76,0.8,100,0.43,FALSE
"6795",0.76,0.8,100,0.44,FALSE
"6796",0.76,0.8,100,0.45,FALSE
"6797",0.76,0.8,100,0.46,FALSE
"6798",0.76,0.8,100,0.47,FALSE
"6799",0.76,0.8,100,0.48,FALSE
"6800",0.76,0.8,100,0.49,FALSE
"6801",0.76,0.8,100,0.5,FALSE
"6802",0.76,0.8,100,0.51,FALSE
"6803",0.76,0.8,100,0.52,FALSE
"6804",0.76,0.8,100,0.53,FALSE
"6805",0.76,0.8,100,0.54,FALSE
"6806",0.76,0.8,100,0.55,FALSE
"6807",0.76,0.8,100,0.56,FALSE
"6808",0.76,0.8,100,0.57,FALSE
"6809",0.76,0.8,100,0.58,FALSE
"6810",0.76,0.8,100,0.59,FALSE
"6811",0.76,0.8,100,0.6,FALSE
"6812",0.76,0.8,100,0.61,FALSE
"6813",0.76,0.8,100,0.62,FALSE
"6814",0.76,0.8,100,0.63,FALSE
"6815",0.76,0.8,100,0.64,FALSE
"6816",0.76,0.8,100,0.65,FALSE
"6817",0.76,0.8,100,0.66,FALSE
"6818",0.76,0.8,100,0.67,FALSE
"6819",0.76,0.8,100,0.68,FALSE
"6820",0.76,0.8,100,0.69,FALSE
"6821",0.76,0.8,100,0.7,FALSE
"6822",0.76,0.8,100,0.71,FALSE
"6823",0.76,0.8,100,0.72,FALSE
"6824",0.76,0.8,100,0.73,FALSE
"6825",0.76,0.8,100,0.74,FALSE
"6826",0.76,0.8,100,0.75,FALSE
"6827",0.76,0.8,100,0.76,FALSE
"6828",0.76,0.8,100,0.77,FALSE
"6829",0.76,0.8,100,0.78,FALSE
"6830",0.76,0.8,100,0.79,FALSE
"6831",0.76,0.8,100,0.8,FALSE
"6832",0.76,0.8,100,0.81,FALSE
"6833",0.76,0.8,100,0.82,FALSE
"6834",0.76,0.8,100,0.83,FALSE
"6835",0.76,0.8,100,0.84,FALSE
"6836",0.76,0.8,100,0.85,FALSE
"6837",0.76,0.8,100,0.86,FALSE
"6838",0.76,0.8,100,0.87,FALSE
"6839",0.76,0.8,100,0.88,FALSE
"6840",0.76,0.8,100,0.89,FALSE
"6841",0.76,0.8,100,0.9,FALSE
"6842",0.77,0.8,100,0.01,FALSE
"6843",0.77,0.8,100,0.02,FALSE
"6844",0.77,0.8,100,0.03,FALSE
"6845",0.77,0.8,100,0.04,FALSE
"6846",0.77,0.8,100,0.05,FALSE
"6847",0.77,0.8,100,0.06,FALSE
"6848",0.77,0.8,100,0.07,FALSE
"6849",0.77,0.8,100,0.08,FALSE
"6850",0.77,0.8,100,0.09,FALSE
"6851",0.77,0.8,100,0.1,FALSE
"6852",0.77,0.8,100,0.11,FALSE
"6853",0.77,0.8,100,0.12,FALSE
"6854",0.77,0.8,100,0.13,FALSE
"6855",0.77,0.8,100,0.14,FALSE
"6856",0.77,0.8,100,0.15,FALSE
"6857",0.77,0.8,100,0.16,FALSE
"6858",0.77,0.8,100,0.17,FALSE
"6859",0.77,0.8,100,0.18,FALSE
"6860",0.77,0.8,100,0.19,FALSE
"6861",0.77,0.8,100,0.2,FALSE
"6862",0.77,0.8,100,0.21,FALSE
"6863",0.77,0.8,100,0.22,FALSE
"6864",0.77,0.8,100,0.23,FALSE
"6865",0.77,0.8,100,0.24,FALSE
"6866",0.77,0.8,100,0.25,FALSE
"6867",0.77,0.8,100,0.26,FALSE
"6868",0.77,0.8,100,0.27,FALSE
"6869",0.77,0.8,100,0.28,FALSE
"6870",0.77,0.8,100,0.29,FALSE
"6871",0.77,0.8,100,0.3,FALSE
"6872",0.77,0.8,100,0.31,FALSE
"6873",0.77,0.8,100,0.32,FALSE
"6874",0.77,0.8,100,0.33,FALSE
"6875",0.77,0.8,100,0.34,FALSE
"6876",0.77,0.8,100,0.35,FALSE
"6877",0.77,0.8,100,0.36,FALSE
"6878",0.77,0.8,100,0.37,FALSE
"6879",0.77,0.8,100,0.38,FALSE
"6880",0.77,0.8,100,0.39,FALSE
"6881",0.77,0.8,100,0.4,FALSE
"6882",0.77,0.8,100,0.41,FALSE
"6883",0.77,0.8,100,0.42,FALSE
"6884",0.77,0.8,100,0.43,FALSE
"6885",0.77,0.8,100,0.44,FALSE
"6886",0.77,0.8,100,0.45,FALSE
"6887",0.77,0.8,100,0.46,FALSE
"6888",0.77,0.8,100,0.47,FALSE
"6889",0.77,0.8,100,0.48,FALSE
"6890",0.77,0.8,100,0.49,FALSE
"6891",0.77,0.8,100,0.5,FALSE
"6892",0.77,0.8,100,0.51,FALSE
"6893",0.77,0.8,100,0.52,FALSE
"6894",0.77,0.8,100,0.53,FALSE
"6895",0.77,0.8,100,0.54,FALSE
"6896",0.77,0.8,100,0.55,FALSE
"6897",0.77,0.8,100,0.56,FALSE
"6898",0.77,0.8,100,0.57,FALSE
"6899",0.77,0.8,100,0.58,FALSE
"6900",0.77,0.8,100,0.59,FALSE
"6901",0.77,0.8,100,0.6,FALSE
"6902",0.77,0.8,100,0.61,FALSE
"6903",0.77,0.8,100,0.62,FALSE
"6904",0.77,0.8,100,0.63,FALSE
"6905",0.77,0.8,100,0.64,FALSE
"6906",0.77,0.8,100,0.65,FALSE
"6907",0.77,0.8,100,0.66,FALSE
"6908",0.77,0.8,100,0.67,FALSE
"6909",0.77,0.8,100,0.68,FALSE
"6910",0.77,0.8,100,0.69,FALSE
"6911",0.77,0.8,100,0.7,FALSE
"6912",0.77,0.8,100,0.71,FALSE
"6913",0.77,0.8,100,0.72,FALSE
"6914",0.77,0.8,100,0.73,FALSE
"6915",0.77,0.8,100,0.74,FALSE
"6916",0.77,0.8,100,0.75,FALSE
"6917",0.77,0.8,100,0.76,FALSE
"6918",0.77,0.8,100,0.77,FALSE
"6919",0.77,0.8,100,0.78,FALSE
"6920",0.77,0.8,100,0.79,FALSE
"6921",0.77,0.8,100,0.8,FALSE
"6922",0.77,0.8,100,0.81,FALSE
"6923",0.77,0.8,100,0.82,FALSE
"6924",0.77,0.8,100,0.83,FALSE
"6925",0.77,0.8,100,0.84,FALSE
"6926",0.77,0.8,100,0.85,FALSE
"6927",0.77,0.8,100,0.86,FALSE
"6928",0.77,0.8,100,0.87,FALSE
"6929",0.77,0.8,100,0.88,FALSE
"6930",0.77,0.8,100,0.89,FALSE
"6931",0.77,0.8,100,0.9,FALSE
"6932",0.78,0.8,100,0.01,FALSE
"6933",0.78,0.8,100,0.02,FALSE
"6934",0.78,0.8,100,0.03,FALSE
"6935",0.78,0.8,100,0.04,FALSE
"6936",0.78,0.8,100,0.05,FALSE
"6937",0.78,0.8,100,0.06,FALSE
"6938",0.78,0.8,100,0.07,FALSE
"6939",0.78,0.8,100,0.08,FALSE
"6940",0.78,0.8,100,0.09,FALSE
"6941",0.78,0.8,100,0.1,FALSE
"6942",0.78,0.8,100,0.11,FALSE
"6943",0.78,0.8,100,0.12,FALSE
"6944",0.78,0.8,100,0.13,FALSE
"6945",0.78,0.8,100,0.14,FALSE
"6946",0.78,0.8,100,0.15,FALSE
"6947",0.78,0.8,100,0.16,FALSE
"6948",0.78,0.8,100,0.17,FALSE
"6949",0.78,0.8,100,0.18,FALSE
"6950",0.78,0.8,100,0.19,FALSE
"6951",0.78,0.8,100,0.2,FALSE
"6952",0.78,0.8,100,0.21,FALSE
"6953",0.78,0.8,100,0.22,FALSE
"6954",0.78,0.8,100,0.23,FALSE
"6955",0.78,0.8,100,0.24,FALSE
"6956",0.78,0.8,100,0.25,FALSE
"6957",0.78,0.8,100,0.26,FALSE
"6958",0.78,0.8,100,0.27,FALSE
"6959",0.78,0.8,100,0.28,FALSE
"6960",0.78,0.8,100,0.29,FALSE
"6961",0.78,0.8,100,0.3,FALSE
"6962",0.78,0.8,100,0.31,FALSE
"6963",0.78,0.8,100,0.32,FALSE
"6964",0.78,0.8,100,0.33,FALSE
"6965",0.78,0.8,100,0.34,FALSE
"6966",0.78,0.8,100,0.35,FALSE
"6967",0.78,0.8,100,0.36,FALSE
"6968",0.78,0.8,100,0.37,FALSE
"6969",0.78,0.8,100,0.38,FALSE
"6970",0.78,0.8,100,0.39,FALSE
"6971",0.78,0.8,100,0.4,FALSE
"6972",0.78,0.8,100,0.41,FALSE
"6973",0.78,0.8,100,0.42,FALSE
"6974",0.78,0.8,100,0.43,FALSE
"6975",0.78,0.8,100,0.44,FALSE
"6976",0.78,0.8,100,0.45,FALSE
"6977",0.78,0.8,100,0.46,FALSE
"6978",0.78,0.8,100,0.47,FALSE
"6979",0.78,0.8,100,0.48,FALSE
"6980",0.78,0.8,100,0.49,FALSE
"6981",0.78,0.8,100,0.5,FALSE
"6982",0.78,0.8,100,0.51,FALSE
"6983",0.78,0.8,100,0.52,FALSE
"6984",0.78,0.8,100,0.53,FALSE
"6985",0.78,0.8,100,0.54,FALSE
"6986",0.78,0.8,100,0.55,FALSE
"6987",0.78,0.8,100,0.56,FALSE
"6988",0.78,0.8,100,0.57,FALSE
"6989",0.78,0.8,100,0.58,FALSE
"6990",0.78,0.8,100,0.59,FALSE
"6991",0.78,0.8,100,0.6,FALSE
"6992",0.78,0.8,100,0.61,FALSE
"6993",0.78,0.8,100,0.62,FALSE
"6994",0.78,0.8,100,0.63,FALSE
"6995",0.78,0.8,100,0.64,FALSE
"6996",0.78,0.8,100,0.65,FALSE
"6997",0.78,0.8,100,0.66,FALSE
"6998",0.78,0.8,100,0.67,FALSE
"6999",0.78,0.8,100,0.68,FALSE
"7000",0.78,0.8,100,0.69,FALSE
"7001",0.78,0.8,100,0.7,FALSE
"7002",0.78,0.8,100,0.71,FALSE
"7003",0.78,0.8,100,0.72,FALSE
"7004",0.78,0.8,100,0.73,FALSE
"7005",0.78,0.8,100,0.74,FALSE
"7006",0.78,0.8,100,0.75,FALSE
"7007",0.78,0.8,100,0.76,FALSE
"7008",0.78,0.8,100,0.77,FALSE
"7009",0.78,0.8,100,0.78,FALSE
"7010",0.78,0.8,100,0.79,FALSE
"7011",0.78,0.8,100,0.8,FALSE
"7012",0.78,0.8,100,0.81,FALSE
"7013",0.78,0.8,100,0.82,FALSE
"7014",0.78,0.8,100,0.83,FALSE
"7015",0.78,0.8,100,0.84,FALSE
"7016",0.78,0.8,100,0.85,FALSE
"7017",0.78,0.8,100,0.86,FALSE
"7018",0.78,0.8,100,0.87,FALSE
"7019",0.78,0.8,100,0.88,FALSE
"7020",0.78,0.8,100,0.89,FALSE
"7021",0.78,0.8,100,0.9,FALSE
"7022",0.79,0.8,100,0.01,FALSE
"7023",0.79,0.8,100,0.02,FALSE
"7024",0.79,0.8,100,0.03,FALSE
"7025",0.79,0.8,100,0.04,FALSE
"7026",0.79,0.8,100,0.05,FALSE
"7027",0.79,0.8,100,0.06,FALSE
"7028",0.79,0.8,100,0.07,FALSE
"7029",0.79,0.8,100,0.08,FALSE
"7030",0.79,0.8,100,0.09,FALSE
"7031",0.79,0.8,100,0.1,FALSE
"7032",0.79,0.8,100,0.11,FALSE
"7033",0.79,0.8,100,0.12,FALSE
"7034",0.79,0.8,100,0.13,FALSE
"7035",0.79,0.8,100,0.14,FALSE
"7036",0.79,0.8,100,0.15,FALSE
"7037",0.79,0.8,100,0.16,FALSE
"7038",0.79,0.8,100,0.17,FALSE
"7039",0.79,0.8,100,0.18,FALSE
"7040",0.79,0.8,100,0.19,FALSE
"7041",0.79,0.8,100,0.2,FALSE
"7042",0.79,0.8,100,0.21,FALSE
"7043",0.79,0.8,100,0.22,FALSE
"7044",0.79,0.8,100,0.23,FALSE
"7045",0.79,0.8,100,0.24,FALSE
"7046",0.79,0.8,100,0.25,FALSE
"7047",0.79,0.8,100,0.26,FALSE
"7048",0.79,0.8,100,0.27,FALSE
"7049",0.79,0.8,100,0.28,FALSE
"7050",0.79,0.8,100,0.29,FALSE
"7051",0.79,0.8,100,0.3,FALSE
"7052",0.79,0.8,100,0.31,FALSE
"7053",0.79,0.8,100,0.32,FALSE
"7054",0.79,0.8,100,0.33,FALSE
"7055",0.79,0.8,100,0.34,FALSE
"7056",0.79,0.8,100,0.35,FALSE
"7057",0.79,0.8,100,0.36,FALSE
"7058",0.79,0.8,100,0.37,FALSE
"7059",0.79,0.8,100,0.38,FALSE
"7060",0.79,0.8,100,0.39,FALSE
"7061",0.79,0.8,100,0.4,FALSE
"7062",0.79,0.8,100,0.41,FALSE
"7063",0.79,0.8,100,0.42,FALSE
"7064",0.79,0.8,100,0.43,FALSE
"7065",0.79,0.8,100,0.44,FALSE
"7066",0.79,0.8,100,0.45,FALSE
"7067",0.79,0.8,100,0.46,FALSE
"7068",0.79,0.8,100,0.47,FALSE
"7069",0.79,0.8,100,0.48,FALSE
"7070",0.79,0.8,100,0.49,FALSE
"7071",0.79,0.8,100,0.5,FALSE
"7072",0.79,0.8,100,0.51,FALSE
"7073",0.79,0.8,100,0.52,FALSE
"7074",0.79,0.8,100,0.53,FALSE
"7075",0.79,0.8,100,0.54,FALSE
"7076",0.79,0.8,100,0.55,FALSE
"7077",0.79,0.8,100,0.56,FALSE
"7078",0.79,0.8,100,0.57,FALSE
"7079",0.79,0.8,100,0.58,FALSE
"7080",0.79,0.8,100,0.59,FALSE
"7081",0.79,0.8,100,0.6,FALSE
"7082",0.79,0.8,100,0.61,FALSE
"7083",0.79,0.8,100,0.62,FALSE
"7084",0.79,0.8,100,0.63,FALSE
"7085",0.79,0.8,100,0.64,FALSE
"7086",0.79,0.8,100,0.65,FALSE
"7087",0.79,0.8,100,0.66,FALSE
"7088",0.79,0.8,100,0.67,FALSE
"7089",0.79,0.8,100,0.68,FALSE
"7090",0.79,0.8,100,0.69,FALSE
"7091",0.79,0.8,100,0.7,FALSE
"7092",0.79,0.8,100,0.71,FALSE
"7093",0.79,0.8,100,0.72,FALSE
"7094",0.79,0.8,100,0.73,FALSE
"7095",0.79,0.8,100,0.74,FALSE
"7096",0.79,0.8,100,0.75,FALSE
"7097",0.79,0.8,100,0.76,FALSE
"7098",0.79,0.8,100,0.77,FALSE
"7099",0.79,0.8,100,0.78,FALSE
"7100",0.79,0.8,100,0.79,FALSE
"7101",0.79,0.8,100,0.8,FALSE
"7102",0.79,0.8,100,0.81,FALSE
"7103",0.79,0.8,100,0.82,FALSE
"7104",0.79,0.8,100,0.83,FALSE
"7105",0.79,0.8,100,0.84,FALSE
"7106",0.79,0.8,100,0.85,FALSE
"7107",0.79,0.8,100,0.86,FALSE
"7108",0.79,0.8,100,0.87,FALSE
"7109",0.79,0.8,100,0.88,FALSE
"7110",0.79,0.8,100,0.89,FALSE
"7111",0.79,0.8,100,0.9,FALSE
"7112",0.8,0.8,100,0.01,FALSE
"7113",0.8,0.8,100,0.02,FALSE
"7114",0.8,0.8,100,0.03,FALSE
"7115",0.8,0.8,100,0.04,FALSE
"7116",0.8,0.8,100,0.05,FALSE
"7117",0.8,0.8,100,0.06,FALSE
"7118",0.8,0.8,100,0.07,FALSE
"7119",0.8,0.8,100,0.08,FALSE
"7120",0.8,0.8,100,0.09,FALSE
"7121",0.8,0.8,100,0.1,FALSE
"7122",0.8,0.8,100,0.11,FALSE
"7123",0.8,0.8,100,0.12,FALSE
"7124",0.8,0.8,100,0.13,FALSE
"7125",0.8,0.8,100,0.14,FALSE
"7126",0.8,0.8,100,0.15,FALSE
"7127",0.8,0.8,100,0.16,FALSE
"7128",0.8,0.8,100,0.17,FALSE
"7129",0.8,0.8,100,0.18,FALSE
"7130",0.8,0.8,100,0.19,FALSE
"7131",0.8,0.8,100,0.2,FALSE
"7132",0.8,0.8,100,0.21,FALSE
"7133",0.8,0.8,100,0.22,FALSE
"7134",0.8,0.8,100,0.23,FALSE
"7135",0.8,0.8,100,0.24,FALSE
"7136",0.8,0.8,100,0.25,FALSE
"7137",0.8,0.8,100,0.26,FALSE
"7138",0.8,0.8,100,0.27,FALSE
"7139",0.8,0.8,100,0.28,FALSE
"7140",0.8,0.8,100,0.29,FALSE
"7141",0.8,0.8,100,0.3,FALSE
"7142",0.8,0.8,100,0.31,FALSE
"7143",0.8,0.8,100,0.32,FALSE
"7144",0.8,0.8,100,0.33,FALSE
"7145",0.8,0.8,100,0.34,FALSE
"7146",0.8,0.8,100,0.35,FALSE
"7147",0.8,0.8,100,0.36,FALSE
"7148",0.8,0.8,100,0.37,FALSE
"7149",0.8,0.8,100,0.38,FALSE
"7150",0.8,0.8,100,0.39,FALSE
"7151",0.8,0.8,100,0.4,FALSE
"7152",0.8,0.8,100,0.41,FALSE
"7153",0.8,0.8,100,0.42,FALSE
"7154",0.8,0.8,100,0.43,FALSE
"7155",0.8,0.8,100,0.44,FALSE
"7156",0.8,0.8,100,0.45,FALSE
"7157",0.8,0.8,100,0.46,FALSE
"7158",0.8,0.8,100,0.47,FALSE
"7159",0.8,0.8,100,0.48,FALSE
"7160",0.8,0.8,100,0.49,FALSE
"7161",0.8,0.8,100,0.5,FALSE
"7162",0.8,0.8,100,0.51,FALSE
"7163",0.8,0.8,100,0.52,FALSE
"7164",0.8,0.8,100,0.53,FALSE
"7165",0.8,0.8,100,0.54,FALSE
"7166",0.8,0.8,100,0.55,FALSE
"7167",0.8,0.8,100,0.56,FALSE
"7168",0.8,0.8,100,0.57,FALSE
"7169",0.8,0.8,100,0.58,FALSE
"7170",0.8,0.8,100,0.59,FALSE
"7171",0.8,0.8,100,0.6,FALSE
"7172",0.8,0.8,100,0.61,FALSE
"7173",0.8,0.8,100,0.62,FALSE
"7174",0.8,0.8,100,0.63,FALSE
"7175",0.8,0.8,100,0.64,FALSE
"7176",0.8,0.8,100,0.65,FALSE
"7177",0.8,0.8,100,0.66,FALSE
"7178",0.8,0.8,100,0.67,FALSE
"7179",0.8,0.8,100,0.68,FALSE
"7180",0.8,0.8,100,0.69,FALSE
"7181",0.8,0.8,100,0.7,FALSE
"7182",0.8,0.8,100,0.71,FALSE
"7183",0.8,0.8,100,0.72,FALSE
"7184",0.8,0.8,100,0.73,FALSE
"7185",0.8,0.8,100,0.74,FALSE
"7186",0.8,0.8,100,0.75,FALSE
"7187",0.8,0.8,100,0.76,FALSE
"7188",0.8,0.8,100,0.77,FALSE
"7189",0.8,0.8,100,0.78,FALSE
"7190",0.8,0.8,100,0.79,FALSE
"7191",0.8,0.8,100,0.8,FALSE
"7192",0.8,0.8,100,0.81,FALSE
"7193",0.8,0.8,100,0.82,FALSE
"7194",0.8,0.8,100,0.83,FALSE
"7195",0.8,0.8,100,0.84,FALSE
"7196",0.8,0.8,100,0.85,FALSE
"7197",0.8,0.8,100,0.86,FALSE
"7198",0.8,0.8,100,0.87,FALSE
"7199",0.8,0.8,100,0.88,FALSE
"7200",0.8,0.8,100,0.89,FALSE
"7201",0.8,0.8,100,0.9,FALSE
"7202",0.81,0.8,100,0.01,FALSE
"7203",0.81,0.8,100,0.02,FALSE
"7204",0.81,0.8,100,0.03,FALSE
"7205",0.81,0.8,100,0.04,FALSE
"7206",0.81,0.8,100,0.05,FALSE
"7207",0.81,0.8,100,0.06,FALSE
"7208",0.81,0.8,100,0.07,FALSE
"7209",0.81,0.8,100,0.08,FALSE
"7210",0.81,0.8,100,0.09,FALSE
"7211",0.81,0.8,100,0.1,FALSE
"7212",0.81,0.8,100,0.11,FALSE
"7213",0.81,0.8,100,0.12,FALSE
"7214",0.81,0.8,100,0.13,FALSE
"7215",0.81,0.8,100,0.14,FALSE
"7216",0.81,0.8,100,0.15,FALSE
"7217",0.81,0.8,100,0.16,FALSE
"7218",0.81,0.8,100,0.17,FALSE
"7219",0.81,0.8,100,0.18,FALSE
"7220",0.81,0.8,100,0.19,FALSE
"7221",0.81,0.8,100,0.2,FALSE
"7222",0.81,0.8,100,0.21,FALSE
"7223",0.81,0.8,100,0.22,FALSE
"7224",0.81,0.8,100,0.23,FALSE
"7225",0.81,0.8,100,0.24,FALSE
"7226",0.81,0.8,100,0.25,FALSE
"7227",0.81,0.8,100,0.26,FALSE
"7228",0.81,0.8,100,0.27,FALSE
"7229",0.81,0.8,100,0.28,FALSE
"7230",0.81,0.8,100,0.29,FALSE
"7231",0.81,0.8,100,0.3,FALSE
"7232",0.81,0.8,100,0.31,FALSE
